utc_offset,venue/country,venue/localized_country_name,venue/city,venue/address_1,venue/name,venue/state,venue/lat,venue/lon,description,event_url,name,time,group_name,date,time
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/232140096/,Farmers Markets (Fairfax Government Center),1467313200000,Braddock District Democrats,2016-06-30,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/232172139/,Farmers Markets (Burke VRE),1467460800000,Braddock District Democrats,2016-07-02,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvkbjb/,Farmers Markets (Wakefield Park),1467828000000,Braddock District Democrats,2016-07-06,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvkbkb/,Farmers Markets (Fairfax Government Center),1467918000000,Braddock District Democrats,2016-07-07,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvkbmb/,Farmers Markets (Burke VRE),1468065600000,Braddock District Democrats,2016-07-09,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvkbrb/,Farmers Markets (Wakefield Park),1468432800000,Braddock District Democrats,2016-07-13,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvkbsb/,Farmers Markets (Fairfax Government Center),1468522800000,Braddock District Democrats,2016-07-14,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/232171450/,Farmers Markets (Burke VRE),1468670400000,Braddock District Democrats,2016-07-16,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvkbbc/,Farmers Markets (Wakefield Park),1469037600000,Braddock District Democrats,2016-07-20,2:00:00 PM
-14400000,us,USA,Annandale,4414 Holborn Ave,Sprague Technology Center,VA,38.826836,-77.236504,"<p>The Braddock Democrats meet on the third Wednesday of the month to discuss upcoming activities. All are invited.</p> <p>For more info or to get an item on the agenda, contact our Chairman at &lt;a&gt;[masked]&lt;/a&gt;.</p>",http://www.meetup.com/BraddockDems/events/frpqtlyvkbbc/,General Meeting,1469057400000,Braddock District Democrats,2016-07-20,7:30:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvkbcc/,Farmers Markets (Fairfax Government Center),1469127600000,Braddock District Democrats,2016-07-21,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvkbfc/,Farmers Markets (Burke VRE),1469275200000,Braddock District Democrats,2016-07-23,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvkbkc/,Farmers Markets (Wakefield Park),1469642400000,Braddock District Democrats,2016-07-27,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvkblc/,Farmers Markets (Fairfax Government Center),1469732400000,Braddock District Democrats,2016-07-28,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvkbnc/,Farmers Markets (Burke VRE),1469880000000,Braddock District Democrats,2016-07-30,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvlbfb/,Farmers Markets (Wakefield Park),1470247200000,Braddock District Democrats,2016-08-03,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvlbgb/,Farmers Markets (Fairfax Government Center),1470337200000,Braddock District Democrats,2016-08-04,3:00:00 PM
-14400000,us,USA,Burke,5671 Roberts Parkway,Burke VRE Station,VA,38.796974,-77.298859,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/dnpqtlyvlbjb/,Farmers Markets (Burke VRE),1470484800000,Braddock District Democrats,2016-08-06,8:00:00 AM
-14400000,us,USA,Annandale,8100 Braddock Rd,Wakefield Park/ Audrey Moore RECenter,VA,38.814648,-77.225227,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/lqlqtlyvlbnb/,Farmers Markets (Wakefield Park),1470852000000,Braddock District Democrats,2016-08-10,2:00:00 PM
-14400000,us,USA,Fairfax,12000 Government Center Pkwy,Fairfax County Government Center,VA,38.852694,-77.358918,"<p>There are three Farmers Markets in Braddock District. They all open the week of May 1, 2016; two close the week of October 23; and one stays open until December 17 (but we will not staff there after Election Day).</p> <p>We are looking for volunteers at each location to staff a table with voter registration forms, campaign literature (including yard signs later in the year), and volunteer sign up forms. All materials will be supplied to you. It is important that completed voter registration forms and volunteer sign ups be returned in a timely manner.</p> <p><b>Wakefield Park/ Audrey Moore RECenter</b> (<a href=""https://goo.gl/maps/zWTQsA44cNF2"">8100 Braddock Rd, Annandale</a>)<br/><b>Wednesdays, 2:00 - 6:00 pm</b> | May 4 - October 26, 2016</p> <p><b>Fairfax County Government Center</b> (<a href=""https://goo.gl/maps/Mh5rYmX1efL2"">12000 Government Center Pkwy, Fairfax</a>)<br/><b>Thursdays, 3:00 - 7:00 pm</b> | May 5 - October 27, 2016 (except June 9)</p> <p><b>Burke VRE</b> (<a href=""https://goo.gl/maps/2azYs4FApkn"">5671 Roberts Pkwy, Burke</a>)<br/><b>Saturdays, 8:00 am - noon</b> | May 7 - November 5, 2016</p> <p>Contact &lt;a&gt;[masked]&lt;/a&gt; for more information.</p>",http://www.meetup.com/BraddockDems/events/jmpqtlyvlbpb/,Farmers Markets (Fairfax Government Center),1470942000000,Braddock District Democrats,2016-08-11,3:00:00 PM
